Alx1_TAAAGC20NCG_Z	ALX4_HUMAN.H11MO.0.D	ALX1	ALX4	0.9955
Tp73_TACCGT40NGCC_AK	PO2F1_HUMAN.H11MO.0.C	TP73	POU2F1	0.9452
T_TGGGCG20NCGT_W	BRAC_HUMAN.H11MO.0.A	TBXT	TBXT	0.5635
UNCX_TGCAAG20NGA_AF	UNC4_HUMAN.H11MO.0.D	UNCX	UNCX	0.9558
Uncx_TGGAGC20NCG_P	HME2_HUMAN.H11MO.0.D	UNCX	EN2	0.7757
USF1_TGACGA20NGCA_Z	USF1_HUMAN.H11MO.0.A	USF1	USF1	0.9789
VAX1_TGCCAT20NACC_Z	LHX9_HUMAN.H11MO.0.D	VAX1	LHX9	0.9685
VAX2_TGGTAG20NATT_AF	LHX9_HUMAN.H11MO.0.D	VAX2	LHX9	0.9017
VDR_TATTGT20NCG_AC	VDR_HUMAN.H11MO.0.A	VDR	VDR	0.6107
Vdr_TCCGCA20NCG_Z	SPIC_HUMAN.H11MO.0.D	VDR	SPIC	0.5596
VENTX_TGAAGT30NGAA_AI	P5F1B_HUMAN.H11MO.0.D	VENTX	POU5F1B	0.9819
VSX1_TCGGGG20NGGT_AE	VSX1_HUMAN.H11MO.0.D	VSX1	VSX1	0.935
Vsx1_TGCAGA20NCG_P	VSX1_HUMAN.H11MO.0.D	VSX1	VSX1	0.9651
VSX1_TGGTTC20NTTT_Z	VSX1_HUMAN.H11MO.0.D	VSX1	VSX1	0.9902
VSX2_TCTCCC20NCCG_Z	VSX1_HUMAN.H11MO.0.D	VSX2	VSX1	0.9916
XBP1_TGTTCA20NGA_AC	XBP1_HUMAN.H11MO.0.D	XBP1	XBP1	0.5528
YY1_TCCGGC20NCG_AC	TYY2_HUMAN.H11MO.0.D	YY1	YY2	0.5849
YY2_TCTTTC20NTTG_Y	VEZF1_HUMAN.H11MO.0.C	YY2	VEZF1	0.7273
YY2_TGAGCA20NGA_AE	TYY2_HUMAN.H11MO.0.D	YY2	YY2	0.7317
ZBED1_TAATAG20NCG_W	SPIC_HUMAN.H11MO.0.D	ZBED1	SPIC	0.5743
ZBTB49_TCTAAT20NGA_AC	BC11A_HUMAN.H11MO.0.A	ZBTB49	BCL11A	0.5412
ZBTB7A_TGAATA20NGA_W	SPIC_HUMAN.H11MO.0.D	ZBTB7A	SPIC	0.5671
ZBTB7B_TAGCCT20NCG_AC	ZBT7A_HUMAN.H11MO.0.A	ZBTB7B	ZBTB7A	0.8485
ZBTB7C_TCGCCA40NCCT_AI	TBX15_HUMAN.H11MO.0.D	ZBTB7C	TBX15	0.6862
Zfp652_TACGAG20NCG_Z	PRDM6_HUMAN.H11MO.0.C	ZNF652	PRDM6	0.5805
Zfp740_TCAACC20NCG_Z	ZN740_HUMAN.H11MO.0.D	ZNF740	ZNF740	0.9197
ZIC1_TCGACT20NCAT_AF	VEZF1_HUMAN.H11MO.0.C	ZIC1	VEZF1	0.6117
Zic3_TCAAAA20NAAA_AF	TBX15_HUMAN.H11MO.0.D	ZIC3	TBX15	0.5685
ZIC3_TCACGT20NGCA_AE	TBX15_HUMAN.H11MO.0.D	ZIC3	TBX15	0.5709
ZIC4_TGAGGC20NGA_AC	ZIC4_HUMAN.H11MO.0.D	ZIC4	ZIC4	0.6148
ZNF143_TGCAAG20NCG_V	SPIC_HUMAN.H11MO.0.D	ZNF143	SPIC	0.6636
ZNF232_TATCAT20NACG_W	TBX15_HUMAN.H11MO.0.D	ZNF232	TBX15	0.6465
ZNF238_TAGTAA20NATT_W	ITF2_HUMAN.H11MO.0.C	ZBTB18	TCF4	0.6542
ZNF238_TGGTGA20NGA_AC	BC11A_HUMAN.H11MO.0.A	ZBTB18	BCL11A	0.5556
ZNF282_TGCCTG20NGA_AC	SPIC_HUMAN.H11MO.0.D	ZNF282	SPIC	0.5705
ZNF306_TAGGGC20NGGT_AD	TBX15_HUMAN.H11MO.0.D	ZKSCAN3	TBX15	0.569
ZNF410_TGCACT20NGA_AC	SPIC_HUMAN.H11MO.0.D	ZNF410	SPIC	0.5815
ZNF435_TATTTA20NTTG_W	VEZF1_HUMAN.H11MO.0.C	ZSCAN16	VEZF1	0.6197
ZNF524_TCTATG40NTAG_AI	TBX15_HUMAN.H11MO.0.D	ZNF524	TBX15	0.6198
ZNF713_TAGGAT20NAGT_AD	EGR2_HUMAN.H11MO.0.A	ZNF713	EGR2	0.5671
ZNF740_TGGTCT20NCTT_Y	VEZF1_HUMAN.H11MO.0.C	ZNF740	VEZF1	0.71
ZNF740_TGTGAG20NGA_AE	ZN282_HUMAN.H11MO.0.D	ZNF740	ZNF282	0.5621
ZNF75A_CCATA14N_V	ZN740_HUMAN.H11MO.0.D	ZNF75A	ZNF740	0.5785
ZNF784_TGCGGG20NGA_AE	VEZF1_HUMAN.H11MO.1.C	ZNF784	VEZF1	0.5672
ZSCAN4_TCTTTC20NTTG_W	SALL4_HUMAN.H11MO.0.B	ZSCAN4	SALL4	0.6415
